player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0001157,M.Berger,PIT,2008,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,-0.4329459681175649,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
00-0001477,M.Booker,CHI,2008,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,3,4,1,0.5023199375136755,0,0,0.7000000000000001,1.7000000000000002
00-0001477,M.Booker,CHI,2008,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,4,0,0,-0.14009270584210753,0,0,0.4,1.4
00-0001477,M.Booker,CHI,2008,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,53,0,0,-2.9547876686283665,0,0,0,0
00-0001477,M.Booker,CHI,2008,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,3,0,0,0,0,-0.12785966438241303,0,1,1,23,1,0,0,23,0,1,3.0717653435422108,0,0,8.6,9.6
00-0001477,M.Booker,CHI,2008,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,37,0,0,0,30,7,1,4.384634075802751,0,0,3.7,5.7
00-0001477,M.Booker,CHI,2008,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,33,0,0,0,25,8,1,2.3359187049791217,0,0,3.3000000000000003,6.300000000000001
00-0001477,M.Booker,CHI,2008,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,79,1,0,0,20,59,3,6.4073858091724105,0,0,13.9,16.9
00-0001477,M.Booker,CHI,2008,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,28,0,0,0,11,17,2,2.1970447840285487,0,0,2.8000000000000003,5.800000000000001
00-0002099,I.Bruce,SF,2008,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,153,0,0,0,100,53,4,12.204694031388499,0,0,15.3,19.3
