player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0007091,M.Hasselbeck,IND,2014,3,REG,2,4,20,0,0,0,-0,0,0,44,17,1,-0.4746543816290796,0,NA,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.7000000000000001,0.7000000000000001
00-0007091,M.Hasselbeck,IND,2014,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,-2,0,0,0,0,-3.447820493718609,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.2,-0.2
00-0007091,M.Hasselbeck,IND,2014,16,REG,15,21,126,1,0,2,7,1,1,123,76,9,-7.477476652245969,0,0.09093085139676568,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,7.039999999999999,7.039999999999999
00-0007091,M.Hasselbeck,IND,2014,17,REG,13,19,155,1,0,0,-0,0,0,146,89,7,7.32408039894684,0,0.21329476404151973,4,-8,0,0,0,0,-4.309160373464692,0,0,0,0,0,0,0,0,0,0,NA,0,0,9.399999999999999,9.399999999999999
00-0010346,P.Manning,DEN,2014,1,REG,22,36,269,3,0,1,10,0,0,307,123,13,13.13921485915352,0,0.16670869636674596,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,22.459999999999997,22.459999999999997
00-0010346,P.Manning,DEN,2014,2,REG,21,26,242,3,0,1,5,0,0,171,84,14,11.948633419135808,0,0.27901829369357073,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,21.58,21.58
00-0010346,P.Manning,DEN,2014,3,REG,31,49,303,2,1,1,7,0,0,432,88,18,3.5540687026373226,1,0.09335601302057767,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,20.02,20.02
00-0010346,P.Manning,DEN,2014,5,REG,31,47,479,4,2,1,3,0,0,469,225,18,14.979501814654073,0,0.1691067265850121,2,-2,0,0,0,0,-2.3140468323836103,0,0,0,0,0,0,0,0,0,0,NA,0,0,30.959999999999997,30.959999999999997
00-0010346,P.Manning,DEN,2014,6,REG,22,33,237,3,0,2,16,0,0,283,70,13,9.490214377694757,0,0.16485908909528088,1,0,0,1,0,0,-1.6806829534471035,0,0,0,0,0,0,0,0,0,0,NA,0,0,21.48,21.48
00-0010346,P.Manning,DEN,2014,7,REG,22,26,318,4,0,2,14,0,0,225,134,14,20.5682622778113,0,0.41948179026692306,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,28.619999999999997,28.619999999999997
00-0010346,P.Manning,DEN,2014,8,REG,25,35,286,3,0,0,-0,0,0,226,115,14,18.458476032152873,0,0.24907220317363962,1,0,0,1,0,0,-1.1563535625464283,0,0,0,0,0,0,0,0,0,0,NA,0,0,23.439999999999998,23.439999999999998
00-0010346,P.Manning,DEN,2014,9,REG,34,57,438,2,2,1,9,0,0,605,144,20,-3.1180145928027905,0,0.04199680472375433,2,3,0,0,0,0,-0.1680186107987538,0,0,0,0,0,0,0,0,0,0,NA,0,0,21.82,21.82
00-0010346,P.Manning,DEN,2014,10,REG,31,44,340,5,2,0,-0,0,0,229,191,17,14.199079476138325,0,0.20700975965568277,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,29.6,29.6
00-0010346,P.Manning,DEN,2014,11,REG,34,54,389,1,2,2,20,0,0,426,189,19,-8.732187655201415,0,-0.012708250561562585,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,15.460000000000003,15.460000000000003
00-0010346,P.Manning,DEN,2014,12,REG,28,35,257,4,0,1,8,0,0,289,110,15,17.815761795205013,1,0.2938389156572292,2,-2,0,0,0,0,-3.503421378787607,0,0,0,0,0,0,0,0,0,0,NA,0,0,28.080000000000002,28.080000000000002
00-0010346,P.Manning,DEN,2014,13,REG,17,34,179,2,0,1,5,1,1,329,63,11,1.1367264814164488,0,0.007310265610645085,2,-6,0,0,0,0,-5.9367632870562375,0,0,0,0,0,0,0,0,0,0,NA,0,0,12.56,12.56
00-0010346,P.Manning,DEN,2014,14,REG,14,20,173,0,2,0,-0,0,0,220,58,3,-1.788253853160924,0,0.08894786767727599,2,-2,0,0,0,0,-1.6933663074159995,0,0,0,0,0,0,0,0,0,0,NA,0,0,2.7199999999999998,2.7199999999999998
00-0010346,P.Manning,DEN,2014,15,REG,14,20,233,1,0,1,7,1,0,217,69,10,13.437946933857924,0,0.3259814319441452,3,-3,0,0,0,0,-0.25795738864690065,0,0,0,0,0,0,0,0,0,0,NA,0,0,13.02,13.02
00-0010346,P.Manning,DEN,2014,16,REG,28,44,311,2,4,2,11,0,0,312,113,15,-9.24621678615549,0,0.02651342119103026,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,12.439999999999998,12.439999999999998
00-0010346,P.Manning,DEN,2014,17,REG,21,37,273,0,0,1,3,0,0,331,106,11,3.867677705084187,0,0.035740986284816506,1,-5,0,1,1,0,-8.101800970733166,0,0,0,0,0,0,0,0,0,0,NA,0,0,8.42,8.42
00-0010346,P.Manning,DEN,2014,19,POST,26,46,211,1,0,2,11,1,1,475,78,10,-15.92325653140321,0,0.008707941367000406,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,10.44,10.44
00-0019596,T.Brady,NE,2014,1,REG,29,56,249,1,0,4,23,2,2,584,118,12,-12.657328303747635,0,-0.021732903411107125,1,3,0,0,0,1,1.3587005087174475,0,0,0,0,0,0,0,0,0,0,NA,0,0,10.260000000000002,10.260000000000002
00-0019596,T.Brady,NE,2014,2,REG,14,21,149,1,0,1,7,0,0,171,66,9,3.0877643481111043,0,0.09785096798568334,1,0,0,0,0,0,-1.6515194457024336,0,0,0,0,0,0,0,0,0,0,NA,0,0,9.96,9.96
00-0019596,T.Brady,NE,2014,3,REG,24,37,234,1,0,2,13,1,0,229,96,14,6.140901985756817,0,0.11242737912757024,3,-7,0,0,0,0,-0.26844814262585714,0,0,0,0,0,0,0,0,0,0,NA,0,0,12.66,12.66
00-0019596,T.Brady,NE,2014,4,REG,14,23,159,1,2,2,8,2,1,177,124,7,-14.115944144723471,0,0.004176218546226837,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,4.359999999999999,4.359999999999999
00-0019596,T.Brady,NE,2014,5,REG,23,35,292,2,0,1,7,0,0,321,136,17,7.820274520830859,0,0.1603437027668361,4,13,0,0,0,1,2.349662649590755,0,0,0,0,0,0,0,0,0,0,NA,0,0,20.98,20.98
00-0019596,T.Brady,NE,2014,6,REG,27,37,361,4,0,2,15,0,0,296,161,13,27.95091362897119,0,0.3192384588232623,4,3,0,0,0,1,-0.03116350108757615,0,0,0,0,0,0,0,0,0,0,NA,0,0,30.74,30.74
00-0019596,T.Brady,NE,2014,7,REG,20,37,261,3,0,1,1,0,0,361,78,12,8.019179077959784,0,0.1079579372536499,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,22.439999999999998,22.439999999999998
00-0019596,T.Brady,NE,2014,8,REG,30,35,354,5,0,0,-0,0,0,241,142,23,33.512779211439714,0,0.4362574381311208,2,0,0,1,0,0,-1.8426659621181898,0,0,0,0,0,0,0,0,0,0,NA,0,0,34.16,34.16
00-0019596,T.Brady,NE,2014,9,REG,33,53,333,4,1,1,1,0,0,413,137,22,10.957438737804278,0,0.1372076933036007,2,4,0,0,0,1,-1.3553568985080346,0,0,0,0,0,0,0,0,0,0,NA,0,0,27.72,27.72
00-0019596,T.Brady,NE,2014,11,REG,19,30,257,2,2,0,-0,0,0,275,121,13,12.426859476079699,0,0.21679456192242685,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,14.080000000000002,14.080000000000002
