player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0000865,C.Batch,PIT,2007,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.1,-0.1
00-0000865,C.Batch,PIT,2007,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,-2,0,0,0,0,-3.0139841774944216,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.2,-0.2
00-0000865,C.Batch,PIT,2007,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,-2.1063074249832425,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
00-0000865,C.Batch,PIT,2007,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,2,-1,0,0,0,0,-1.844746638496872,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.1,-0.1
00-0000865,C.Batch,PIT,2007,9,REG,1,5,14,0,1,0,-0,0,0,62,0,1,-4.838244309895339,0,-0.09155349397850987,2,0,0,0,0,0,-2.6376722917775624,0,0,0,0,0,0,0,0,0,0,NA,0,0,-1.44,-1.44
00-0000865,C.Batch,PIT,2007,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,-0.2,-0.2
00-0000865,C.Batch,PIT,2007,17,REG,16,31,218,2,2,0,-0,0,0,370,105,9,0.2600495074875653,0,0.10319309707102448,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,12.62,12.62
00-0001157,M.Berger,ARI,2007,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,0,1,0,0,0.22618164587765932,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
00-0001477,M.Booker,MIA,2007,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,12,0,0,0,1,1.234848148713354,0,3,3,20,0,0,0,9,11,1,0.27810025553071505,0,0,3.2,6.2
00-0001477,M.Booker,MIA,2007,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,79,1,0,0,66,13,4,7.587671785033308,0,0,13.9,17.9
00-0001477,M.Booker,MIA,2007,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,5,60,0,0,0,45,15,4,5.815052715362981,0,0,6,11
00-0001477,M.Booker,MIA,2007,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,8,0,0,0,8,0,1,1.3120156321674585,0,0,0.8,1.8
00-0001477,M.Booker,MIA,2007,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,5,5,45,0,0,0,36,9,1,3.209821838128846,0,0,4.5,9.5
00-0001477,M.Booker,MIA,2007,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,34,0,0,0,19,15,1,2.849639254505746,0,0,3.4000000000000004,5.4
00-0001477,M.Booker,MIA,2007,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,28,0,0,0,19,9,2,3.381025017122738,0,0,2.8000000000000003,5.800000000000001
00-0001477,M.Booker,MIA,2007,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,0,1,1,0,-4.310357743874192,0,3,3,31,0,0,0,16,15,2,3.636182814661879,0,0,1.1,4.1
00-0001477,M.Booker,MIA,2007,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,16,0,0,0,13,3,1,0.3190168640658375,0,0,1.6,3.6
00-0001477,M.Booker,MIA,2007,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,19,0,0,0,18,1,1,1.6326351072639227,0,0,1.9000000000000001,2.9000000000000004
00-0001477,M.Booker,MIA,2007,12,REG,0,1,0,0,0,0,-0,0,0,0,0,0,-0.011265960289165378,0,NA,0,0,0,0,0,0,NA,0,5,5,54,0,0,0,44,10,2,5.751137131359428,0,0,5.4,10.4
00-0001477,M.Booker,MIA,2007,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,4,36,0,0,0,24,12,1,2.6298790021101013,0,0,3.6,7.6
00-0001477,M.Booker,MIA,2007,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,8,8,88,0,0,0,77,11,5,7.233866115857381,0,0,8.8,16.8
00-0001477,M.Booker,MIA,2007,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,29,0,0,0,26,3,2,2.2225061397766694,0,0,2.9000000000000004,5.9
00-0001477,M.Booker,MIA,2007,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,9,0,0,0.6019854929763824,0,0,0.9,1.9
00-0001563,D.Bowens,NYJ,2007,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,1,6,6
00-0001661,K.Brady,NE,2007,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,20,0,0,0,17,3,1,2.0587706505320966,0,0,2,3
00-0001661,K.Brady,NE,2007,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,4,3,0,0.4301248821429908,0,0,0.7000000000000001,1.7000000000000002
00-0001661,K.Brady,NE,2007,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,1,1,0,0,1,0,1,0.7682054059114307,0,0,6.1,7.1
00-0001661,K.Brady,NE,2007,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,10,1,0,0,6,4,1,1.351911845849827,0,0,7,10
