player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0031045,C.Hyde,JAX,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,32,0,0,0,1,-2.272359801456332,0,6,8,40,0,0,0,-2,42,1,-1.0383647251292132,0,-20,0.1568627450980392,-0.007722007722007722,0.22988871224165341,0,7.2,13.2
00-0031051,J.Brown,DEN,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,31,0,0,-3.4006380373612046,0,0,0.03125,0.1781609195402299,0.17158764367816093,0,0,0
00-0031062,J.White,NE,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,4,12,0,0,0,2,-0.542588212294504,0,6,7,49,0,0,0,29,23,2,2.6196401758352295,0,1.6896551724137931,0.18421052631578946,0.1288888888888889,0.3665380116959064,0,6.1000000000000005,12.100000000000001
00-0031062,J.White,NE,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,5,20,1,0,0,1,1.0425151619128883,0,6,6,45,0,0,0,-2,47,3,2.3630215014452296,0,-22.5,0.21428571428571427,-0.015267175572519083,0.31074154852780805,0,12.5,18.5
00-0031062,J.White,NE,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,6,0,0,0,1,1.2430431912653148,0,0,1,0,0,0,0,24,0,0,-1.603136801160872,0,0,0.0196078431372549,0.037914691943127965,0.05595204906607193,0,0.6000000000000001,0.6000000000000001
00-0031136,C.Boswell,PIT,2021,8,REG,0,1,0,0,0,0,-0,0,0,10,0,0,-3.0074845636845566,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0
00-0031235,O.Beckham,CLE,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,10,0,0,0,1,0.5357391461730003,0,5,9,77,0,0,0,149,4,4,4.33286469010457,0,0.5167785234899329,0.3103448275862069,0.49174917491749176,0.8097416638215547,0,8.700000000000001,13.700000000000001
00-0031235,O.Beckham,CLE,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,4,0,0,0,0,-0.06976263457909226,0,2,7,27,0,0,0,144,11,1,-3.2575941093091387,0,0.1875,0.22580645161290322,0.45,0.6537096774193548,0,3.1,5.1
00-0031235,O.Beckham,CLE,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,20,0,0,0,20,2,1,-2.1085035615833476,0,1,0.10344827586206896,0.07604562737642585,0.20840435295660154,0,2,4
00-0031235,O.Beckham,CLE,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,79,0,0,0,82,23,4,2.182266262883786,0,0.9634146341463414,0.25806451612903225,0.34024896265560167,0.6252710480524695,0,7.9,12.9
00-0031235,O.Beckham,CLE,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,6,23,0,0,0,81,0,1,-0.3581469301089877,0,0.2839506172839506,0.1875,0.36486486486486486,0.5366554054054054,0,2.3000000000000003,4.300000000000001
00-0031235,O.Beckham,CLE,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,6,0,0,0,-2,8,0,0.4106703898869455,0,0,0.03225806451612903,-0.008583690987124463,0.04237851308320642,0,0.6000000000000001,1.6
00-0031236,B.Cooks,HOU,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,132,0,0,0,132,19,4,8.17255024446058,0,1,0.21875,0.4444444444444444,0.6392361111111111,0,13.200000000000001,18.200000000000003
00-0031236,B.Cooks,HOU,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,9,14,78,1,0,0,171,24,4,3.6198027660427163,0,0.45614035087719296,0.5,0.6812749003984063,1.2268924302788844,0,13.8,22.8
00-0031236,B.Cooks,HOU,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,5,0,0,0,0,-0.056169894989579916,0,9,11,112,0,0,0,125,18,5,2.2732971312943846,0,0.896,0.44,0.6578947368421053,1.1205263157894736,0,11.700000000000001,20.700000000000003
00-0031236,B.Cooks,HOU,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,47,0,0,0,91,9,2,0.8764486474101432,0,0.5164835164835165,0.35,0.52,0.8889999999999999,0,4.7,9.7
00-0031236,B.Cooks,HOU,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,23,0,0,0,56,4,1,-1.2091589108928678,0,0.4107142857142857,0.18518518518518517,0.23529411764705882,0.44248366013071894,0,2.3000000000000003,5.300000000000001
00-0031236,B.Cooks,HOU,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,9,13,89,0,0,0,163,17,5,2.9014535934547894,0,0.5460122699386503,0.30952380952380953,0.573943661971831,0.866046277665996,0,8.9,17.9
00-0031236,B.Cooks,HOU,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,21,0,0,0,46,2,1,-5.293940241332166,0,0.45652173913043476,0.22580645161290322,0.3006535947712418,0.5491671937592241,0,2.1,7.1
00-0031236,B.Cooks,HOU,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,6,83,1,0,0,53,30,3,6.731131075619487,0,1.5660377358490567,0.16666666666666666,0.21991701244813278,0.40394190871369295,0,14.3,20.3
00-0031237,T.Bridgewater,DEN,2021,1,REG,28,36,264,2,0,2,9,0,0,312,87,17,23.347826930988465,0,0.8461538461538461,0.3286021714123224,3,19,0,0,0,1,1.1220871484204116,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,20.46,20.46
00-0031237,T.Bridgewater,DEN,2021,2,REG,26,34,328,2,0,3,26,0,0,389,131,11,8.952235956861411,0,0.8431876606683805,0.24926697693971317,4,1,0,0,0,2,-4.0646894520905335,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,21.220000000000002,21.220000000000002
00-0031237,T.Bridgewater,DEN,2021,3,REG,19,25,235,0,0,2,12,0,0,200,98,10,11.934019934421237,0,1.175,0.2886680235139949,4,24,0,0,0,2,-0.24977907797438093,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,11.8,11.8
00-0031237,T.Bridgewater,DEN,2021,4,REG,7,16,65,1,0,2,15,0,0,158,36,5,-6.994166627584491,0,0.41139240506329117,-0.06617954278093975,1,2,0,0,0,0,0.9562257281504571,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,6.8,6.8
00-0031237,T.Bridgewater,DEN,2021,5,REG,24,38,288,2,1,2,20,0,0,336,63,14,8.219282224032192,0,0.8571428571428571,0.14586127367353133,1,11,0,0,0,0,0.889428203983698,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,18.62,18.62
00-0031237,T.Bridgewater,DEN,2021,6,REG,35,49,334,3,3,5,25,0,0,491,121,18,3.8610553853610674,0,0.6802443991853361,0.10804852294437471,2,9,0,1,1,1,-4.13196290563792,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,18.259999999999998,18.259999999999998
00-0031237,T.Bridgewater,DEN,2021,7,REG,23,33,187,2,1,2,5,0,0,174,102,11,6.326554603932891,0,1.0747126436781609,0.1494484741219569,2,3,0,0,0,2,1.8410160906496458,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,13.780000000000001,13.780000000000001
00-0031237,T.Bridgewater,DEN,2021,8,REG,19,26,213,1,0,4,23,0,0,185,84,10,3.606792651696165,0,1.1513513513513514,0.1195067754027921,1,1,0,0,0,1,0.5149179752334021,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,12.62,12.62
00-0031260,L.Thomas,WAS,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,30,1,0,0,27,3,2,2.9009436263877433,0,1.1111111111111112,0.15,0.20610687022900764,0.3692748091603053,0,9,12
00-0031260,L.Thomas,WAS,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,45,0,0,0,69,16,1,-1.0487609754200093,0,0.6521739130434783,0.1590909090909091,0.20294117647058824,0.38069518716577544,0,4.5,9.5
00-0031260,L.Thomas,WAS,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,42,1,1,1,19,23,2,3.4003145871683955,0,2.210526315789474,0.16666666666666666,0.11515151515151516,0.3306060606060606,0,8.2,12.2
00-0031273,C.Brate,TB,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,8,0,0,0,7,1,0,0.16984645457705483,0,1.1428571428571428,0.02857142857142857,0.02,0.056857142857142856,0,0.8,1.8
00-0031273,C.Brate,TB,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,35,0,0,0,32,23,2,2.6007949472405016,0,1.09375,0.09259259259259259,0.08311688311688312,0.19707070707070706,0,3.5,7.5
00-0031273,C.Brate,TB,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,6,29,0,0,0,84,8,2,-1.1651436455890445,0,0.34523809523809523,0.13953488372093023,0.1830065359477124,0.337406900744794,0,2.9000000000000004,4.9
00-0031273,C.Brate,TB,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,12,0,0,0,10,2,1,0.9206174323917367,0,1.2,0.023809523809523808,0.022271714922048998,0.05130448615972001,0,1.2000000000000002,2.2
00-0031273,C.Brate,TB,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,26,0,0,0,18,13,1,-0.4055991368368268,0,1.4444444444444444,0.09523809523809523,0.0636042402826855,0.1873801110550227,0,2.6,5.6
00-0031273,C.Brate,TB,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,4,0,0,0,0,29,0,0,-2.7406706348992884,0,0,0.10256410256410256,0.10069444444444445,0.22433226495726497,0,0,0
00-0031273,C.Brate,TB,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,15,0,0,0,32,6,0,-2.146152339060791,0,0.46875,0.0975609756097561,0.09411764705882353,0.2122238163558106,0,1.5,3.5
00-0031280,D.Carr,LV,2021,1,REG,34,56,435,2,1,3,26,0,0,550,169,17,9.61616741518598,0,0.7909090909090909,0.08724927898595582,4,6,0,1,0,0,-3.3392614352633245,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,24.000000000000004,24.000000000000004
00-0031280,D.Carr,LV,2021,2,REG,28,37,382,2,0,2,9,1,0,303,154,17,20.622716487110782,0,1.2607260726072607,0.2636490448326091,4,9,0,1,0,2,2.737201376032317,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,24.18,24.18
00-0031280,D.Carr,LV,2021,3,REG,26,43,386,2,1,3,29,0,0,399,186,18,6.625039513732057,0,0.9674185463659147,0.13565031418746928,2,-2,0,0,0,0,-2.4135418804362416,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,21.24,21.24
00-0031280,D.Carr,LV,2021,4,REG,21,34,196,2,1,4,31,1,0,294,64,8,-7.575010212823974,0,0.6666666666666666,0.01110305785324055,3,6,0,0,0,1,-0.4359285557293333,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,14.44,14.44
00-0031280,D.Carr,LV,2021,5,REG,22,35,206,0,1,3,18,0,0,319,109,7,-8.34869615281544,0,0.64576802507837,-0.012595669333774873,3,10,0,0,0,1,-0.46969920763513073,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,7.24,7.24
00-0031280,D.Carr,LV,2021,6,REG,18,27,341,2,0,2,1,0,0,320,128,11,16.494320422538216,0,1.065625,0.2751737852081438,2,-1,0,1,0,0,-2.0125516379484907,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,21.54,21.54
00-0031280,D.Carr,LV,2021,7,REG,31,34,323,2,1,0,-0,0,0,193,146,16,18.342778574178514,0,1.6735751295336787,0.29025201752841834,2,1,0,0,0,0,-2.6648137223673984,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,19.020000000000003,19.020000000000003
00-0031285,D.Freeman,BAL,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,29,0,0,0,1,0.524665375938639,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,2.9000000000000004,2.9000000000000004
00-0031285,D.Freeman,BAL,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,8,0,0,0,0,-1.4999678881140426,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.8,0.8
00-0031285,D.Freeman,BAL,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,4,0,0,0,0,-0.04995964281260967,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.4,0.4
00-0031285,D.Freeman,BAL,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,0,0,0,0,-0.4960342640988529,0,3,4,34,0,0,0,22,32,2,1.766422247281298,0,1.5454545454545454,0.09302325581395349,0.07142857142857142,0.18953488372093022,0,3.5,6.5
00-0031285,D.Freeman,BAL,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,53,1,0,0,3,2.9517955855699256,0,0,2,0,0,0,0,-3,0,0,-1.1948532136157155,0,-0,0.07407407407407407,-0.01675977653631285,0.09937926753569211,0,11.3,11.3
00-0031285,D.Freeman,BAL,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,4,14,1,0,0,2,1.285318017064128,0,3,3,25,0,0,0,7,18,1,0.5821308235172182,0,3.5714285714285716,0.07317073170731707,0.012027491408934709,0.11817534154722989,0,9.9,12.9
00-0031319,D.Spencer,DEN,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,-3,0,0,0,-3,0,0,-1.0256690924870782,0,0,0.041666666666666664,-0.015873015873015872,0.05138888888888889,0,-0.30000000000000004,0.7
00-0031319,D.Spencer,DEN,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,-0.27850025438237935,0,0,0.02702702702702703,0,0.04054054054054054,0,0,0
00-0031319,D.Spencer,DEN,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,3,0,0,-1.4088125173002481,0,0,0.02857142857142857,0.009615384615384616,0.04958791208791209,0,0,0
00-0031325,S.Watkins,BAL,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,8,96,0,0,0,85,38,4,4.016481991682667,0,1.1294117647058823,0.27586206896551724,0.3744493392070485,0.6759076408932098,0,9.600000000000001,13.600000000000001
00-0031325,S.Watkins,BAL,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,44,0,0,0,69,14,2,-6.610075324870009,0,0.6376811594202898,0.28,0.2793522267206478,0.6155465587044535,0,4.4,8.4
00-0031325,S.Watkins,BAL,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,68,0,0,0,142,11,2,1.107102910114918,0,0.4788732394366197,0.25925925925925924,0.2784313725490196,0.5837908496732025,0,6.800000000000001,10.8
00-0031325,S.Watkins,BAL,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,7,49,0,0,0,96,11,3,1.2519809543155134,0,0.5104166666666666,0.2,0.23645320197044334,0.4655172413793104,0,4.9,8.9
00-0031325,S.Watkins,BAL,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,35,0,0,0,29,11,1,0.6350445691496134,0,1.206896551724138,0.06976744186046512,0.09415584415584416,0.17056025369978856,0,3.5,5.5
00-0031345,J.Garoppolo,SF,2021,1,REG,17,25,314,1,0,1,8,0,0,162,188,12,20.323549204891922,0,1.9382716049382716,0.2680192465909688,3,2,0,1,1,0,-6.392430615785997,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,14.760000000000002,14.760000000000002
00-0031345,J.Garoppolo,SF,2021,2,REG,22,30,189,1,0,0,-0,0,0,119,127,9,6.493261843919754,0,1.588235294117647,0.16670680305116323,11,20,1,1,0,5,4.6759960040217265,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,19.560000000000002,19.560000000000002
00-0031345,J.Garoppolo,SF,2021,3,REG,25,40,257,2,1,4,26,1,1,261,114,15,0.668321106757503,0,0.9846743295019157,0.09455360156411093,1,4,0,1,0,0,-0.06577059626579285,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,14.68,14.68
00-0031345,J.Garoppolo,SF,2021,4,REG,14,23,165,1,1,1,7,0,0,225,56,8,-1.235433054640596,0,0.7333333333333333,0.019457092089426697,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,8.600000000000001,8.600000000000001
00-0031345,J.Garoppolo,SF,2021,7,REG,16,27,181,1,2,2,12,1,1,237,49,8,-9.726977914469122,0,0.7637130801687764,0.0022250699743558144,2,0,0,1,0,0,-0.4693826022557914,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,5.24,5.24
00-0031345,J.Garoppolo,SF,2021,8,REG,17,28,322,0,0,0,-0,0,0,248,163,12,14.65510424471163,1,1.2983870967741935,0.21335000857520497,5,4,2,0,0,2,2.323181428189855,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,27.28,27.28
00-0031376,J.McKinnon,KC,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,2,12,1,1.9303269154042937,0,7,0.03333333333333333,0.007722007722007722,0.05540540540540541,0,1.4000000000000001,2.4000000000000004
00-0031376,J.McKinnon,KC,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,2,0,0,0,0,-0.5399587852880359,0,2,2,13,0,0,0,-5,18,0,0.4560829875408672,0,-2.6,0.04,-0.016286644951140065,0.048599348534201954,0,1.5,3.5
00-0031376,J.McKinnon,KC,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,10,0,0,0,0,-0.7466114542330615,0,1,4,5,0,0,0,-6,10,1,-1.8203188178595155,0,-0.8333333333333334,0.08695652173913043,-0.017543859649122806,0.11815408085430969,0,1.5,2.5
00-0031376,J.McKinnon,KC,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,17,0,0,0,-3,20,2,-1.2579353713663295,0,-5.666666666666667,0.08333333333333333,-0.008547008547008548,0.11901709401709401,0,1.7000000000000002,3.7
00-0031381,D.Adams,GB,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,56,0,0,0,51,12,1,-9.245382037654053,0,1.0980392156862746,0.21212121212121213,0.1540785498489426,0.426036803076078,0,5.6000000000000005,10.600000000000001
00-0031381,D.Adams,GB,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,8,9,121,0,0,0,102,39,5,7.716742917837109,0,1.1862745098039216,0.3333333333333333,0.3953488372093023,0.7767441860465116,0,12.100000000000001,20.1
00-0031381,D.Adams,GB,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,12,18,132,1,0,0,253,29,9,4.8072878353343516,0,0.5217391304347826,0.5806451612903226,0.7146892655367232,1.3712502278111902,0,19.200000000000003,31.200000000000003
00-0031381,D.Adams,GB,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,11,64,0,0,0,83,32,4,-0.8234997906838544,0,0.7710843373493976,0.3142857142857143,0.2577639751552795,0.651863354037267,0,6.4,12.4
00-0031381,D.Adams,GB,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,11,16,206,1,0,0,234,66,9,7.698931827322561,0,0.8803418803418803,0.45714285714285713,0.7134146341463414,1.1851045296167246,0,26.6,37.6
00-0031381,D.Adams,GB,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,89,0,0,0,71,49,3,5.395033755511857,0,1.2535211267605635,0.23809523809523808,0.42771084337349397,0.6565404475043028,0,8.9,12.9
00-0031381,D.Adams,GB,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,7,76,1,0,0,58,24,4,7.0265484052665315,0,1.3103448275862069,0.20588235294117646,0.28431372549019607,0.5078431372549019,0,13.600000000000001,19.6
00-0031382,J.Landry,CLE,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,13,1,0,0,2,4.849257742171176,0,5,5,71,0,0,0,16,55,2,3.065270115796011,0,4.4375,0.18518518518518517,0.05860805860805861,0.31880341880341884,0,14.4,19.4
00-0031382,J.Landry,CLE,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,-2,11,1,0.3068266878835857,0,0,0.047619047619047616,-0.015267175572519083,0.06074154852780807,0,0.9,1.9
00-0031382,J.Landry,CLE,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,37,0,0,0,55,14,3,-0.3935856343014166,0,0.6727272727272727,0.25,0.24774774774774774,0.5484234234234234,0,3.7,8.7
00-0031382,J.Landry,CLE,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,5,0,0,0,1,0.23355861968593672,0,5,10,65,0,1,1,127,23,3,-4.2165163373574615,0,0.5118110236220472,0.3225806451612903,0.5450643776824035,0.8654160321196178,0,5,10
00-0031387,E.Ebron,PIT,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,19,0,0,0,23,2,1,1.2792281268630177,0,0.8260869565217391,0.0625,0.11734693877551021,0.17589285714285713,0,1.9000000000000001,2.9000000000000004
00-0031387,E.Ebron,PIT,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,14,0,0,-2.131578285363503,0,0,0.05,0.03608247422680412,0.10025773195876289,0,0,0
00-0031387,E.Ebron,PIT,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,33,0,0,-2.350247839174699,0,0,0.05172413793103448,0.10509554140127389,0.15115308587744344,0,0,0
00-0031387,E.Ebron,PIT,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,8,0,0,0,6,2,1,0.8536581526277587,0,1.3333333333333333,0.05128205128205128,0.020833333333333332,0.09150641025641026,0,0.8,2.8
00-0031387,E.Ebron,PIT,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,10,0,0,0,8,2,1,1.164307850296609,0,1.25,0.08,0.04145077720207254,0.1490155440414508,0,1,3
00-0031387,E.Ebron,PIT,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,1,0,0,1,2.168087058758829,0,2,2,10,0,0,0,9,1,1,0.7286876444704831,0,1.1111111111111112,0.05128205128205128,0.03296703296703297,0.1,0,7.1,9.1
00-0031408,M.Evans,TB,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,24,0,0,0,46,6,2,0.6690618144348264,0,0.5217391304347826,0.13333333333333333,0.12137203166226913,0.2849604221635884,0,2.4000000000000004,5.4
00-0031408,M.Evans,TB,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,9,75,2,0,0,161,7,5,3.6713581643416546,0,0.4658385093167702,0.2571428571428571,0.46,0.7077142857142857,0,19.5,24.5
00-0031408,M.Evans,TB,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,8,10,106,0,0,0,135,33,7,8.916858561744448,0,0.7851851851851852,0.18518518518518517,0.35064935064935066,0.5232323232323233,0,10.600000000000001,18.6
00-0031408,M.Evans,TB,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,12,75,0,0,0,129,19,2,0.9777600376983173,0,0.5813953488372093,0.27906976744186046,0.28104575163398693,0.6153366773065815,0,7.5,14.5
00-0031408,M.Evans,TB,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,8,113,2,0,0,165,13,5,8.587429497943958,0,0.6848484848484848,0.19047619047619047,0.3674832962138085,0.5429525930639516,0,23.3,29.3
