player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0000007,R.Abdullah,TB,2001,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,3,6,0,0,0,0,-1.9837702852673829,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.6000000000000001,0.6000000000000001
00-0000007,R.Abdullah,TB,2001,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,8,34,0,0,0,1,1.1463851649314165,0,2,2,26,0,0,0,0,0,2,2.1920106903999113,0,0,6,8
00-0000145,D. Alexander,KC,2001,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,6,0,0,0,0,0,0,0,-3.1816884058061987,0,0,0,0
00-0000145,D. Alexander,KC,2001,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,15,0,0,0,1,1.0614278903231025,0,3,5,48,0,0,0,0,0,3,2.0916017587296665,0,0,6.300000000000001,9.3
00-0000145,D. Alexander,KC,2001,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,8,33,0,0,0,0,0,1,-4.2453794938616936,0,0,3.3000000000000003,7.300000000000001
00-0000145,D. Alexander,KC,2001,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,8,10,0,0,0,0,0,1,-2.6007850421010517,0,0,1,2
00-0000145,D. Alexander,KC,2001,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,9,99,1,0,0,0,0,3,2.357499563280726,0,0,15.9,19.9
00-0000145,D. Alexander,KC,2001,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,3,25,0,0,0,0,0,1,-0.319109054049477,0,0,2.5,3.5
00-0000145,D. Alexander,KC,2001,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,3,56,0,0,0,0,0,2,4.523797657922842,0,0,5.6000000000000005,7.6000000000000005
00-0000145,D. Alexander,KC,2001,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,4,5,39,1,0,0,0,0,4,3.2708832534844987,0,0,9.9,13.9
