player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0000166,S.Alexander,DEN,2005,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,8,0,0,0,0,0,1,1.1437719388632104,0,0,0.8,1.8
00-0000166,S.Alexander,DEN,2005,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,5,0,0,0,0,0,0,-0.7039387738332152,0,0,0.5,1.5
00-0000166,S.Alexander,DEN,2005,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,0,0,0,0.6708092816406861,0,0,0.9,1.9
00-0000166,S.Alexander,DEN,2005,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,27,0,0,0,0,0,2,2.652560561313294,0,0,2.7,5.7
00-0000166,S.Alexander,DEN,2005,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,5,0,0,0,0,0,0,0.17535565327852964,0,0,0.5,1.5
00-0000166,S.Alexander,DEN,2005,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,3,3,22,0,0,0,0,0,1,1.8038307610865512,0,0,2.2,5.2
00-0000166,S.Alexander,DEN,2005,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,2,2,7,1,0,0,0,0,1,0.9799071562592871,0,0,6.7,8.7
00-0000166,S.Alexander,DEN,2005,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,14,0,0,0,0,0,1,1.4369880573358387,0,0,1.4000000000000001,2.4000000000000004
00-0000166,S.Alexander,DEN,2005,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,0,0,0,0.8094529103836976,0,0,0.9,1.9
00-0000166,S.Alexander,DEN,2005,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,0,0,0,0.10607083982759491,0,0,0.9,1.9
